,,JFM,FMA,MAM,AMJ,MJJ,JJA,JAS,ASO,SON,OND,NDJ,DJF
DWD-GCFS2.1,lead1,0.1617391304347826,0.22086956521739132,-0.15217391304347827,0.08260869565217391,-0.1817391304347826,0.22695652173913045,0.020869565217391306,0.025217391304347827,-0.11652173913043479,0.42782608695652175,0.4226086956521739,0.3339130434782609
CMCC-SPSv3.5,lead3,0.07304347826086957,0.06695652173913043,-0.38869565217391305,0.0017391304347826088,-0.1973913043478261,0.18782608695652173,0.018260869565217393,-0.23043478260869565,0.14347826086956522,0.25130434782608696,0.07652173913043478,0.3443478260869565
CMCC-SPSv3.5,lead2,-0.08608695652173913,-0.1817391304347826,0.1391304347826087,0.12260869565217392,0.4991304347826087,0.3165217391304348,0.2826086956521739,0.4956521739130435,-0.21304347826086956,0.06,0.2252173913043478,0.32869565217391306
CMCC-SPSv3.5,lead1,0.08521739130434783,0.00608695652173913,-0.0017391304347826088,0.3139130434782609,0.04173913043478261,0.23652173913043478,0.2756521739130435,0.1817391304347826,-0.3730434782608696,0.3652173913043478,0.24869565217391304,0.3008695652173913
NCEP-CFSv2,lead3,0.16695652173913045,-0.051304347826086956,-0.16434782608695653,0.4182608695652174,-0.18695652173913044,0.15217391304347827,0.16782608695652174,0.27043478260869563,0.04173913043478261,0.6078260869565217,0.32869565217391306,-0.08260869565217391
NCEP-CFSv2,lead2,-0.04782608695652174,-0.2426086956521739,-0.0391304347826087,-0.03130434782608696,0.023478260869565216,0.22782608695652173,0.47304347826086957,-0.11826086956521739,0.23565217391304347,0.4643478260869565,0.29130434782608694,0.18434782608695652
NCEP-CFSv2,lead1,0.04,0.18956521739130436,0.018260869565217393,-0.07217391304347825,-0.04782608695652174,0.26,0.15391304347826087,-0.06434782608695652,0.3982608695652174,0.2782608695652174,0.2852173913043478,0.1591304347826087
JMA-CPS3,lead3,0.10173913043478261,0.26260869565217393,-0.1991304347826087,0.11217391304347826,0.35130434782608694,0.34695652173913044,0.12782608695652173,0.0026086956521739132,-0.06434782608695652,0.15217391304347827,0.02434782608695652,0.17739130434782607
JMA-CPS3,lead2,0.13304347826086957,0.12260869565217392,0.08695652173913043,0.09130434782608696,0.47043478260869565,0.42695652173913046,0.11304347826086956,0.00782608695652174,0.2782608695652174,0.22695652173913045,0.6052173913043478,0.19304347826086957
JMA-CPS3,lead1,-0.11043478260869566,-0.08608695652173913,0.3095652173913043,-0.0026086956521739132,0.20608695652173914,0.3782608695652174,-0.24347826086956523,0.08347826086956522,0.0,0.4765217391304348,-0.009565217391304347,0.36782608695652175
ECCC-GEM5-NEMO,lead3,0.17565217391304347,0.21913043478260869,-0.26608695652173914,-0.1356521739130435,0.2965217391304348,-0.04782608695652174,0.18521739130434783,-0.2852173913043478,0.010434782608695653,0.3243478260869565,0.17130434782608694,0.12608695652173912
ECCC-GEM5-NEMO,lead2,0.10869565217391304,0.1373913043478261,-0.01217391304347826,-0.017391304347826087,-0.35739130434782607,0.11130434782608696,0.25217391304347825,0.057391304347826085,-0.07130434782608695,0.28956521739130436,0.14695652173913043,0.2843478260869565
ECCC-GEM5-NEMO,lead1,0.07652173913043478,-0.12347826086956522,0.11826086956521739,-0.44782608695652176,0.28695652173913044,0.17652173913043478,0.17130434782608694,-0.23217391304347826,0.1426086956521739,0.2634782608695652,0.48,0.38608695652173913
