,,JFM,FMA,MAM,AMJ,MJJ,JJA,JAS,ASO,SON,OND,NDJ,DJF
CMCC-SPSv3.5,lead3,-0.07739130434782608,-0.0008695652173913044,-0.1591304347826087,0.09304347826086956,0.40608695652173915,0.271304347826087,0.5956521739130435,0.2582608695652174,0.004347826086956522,-0.0026086956521739132,-0.15478260869565216,-0.05652173913043478
CMCC-SPSv3.5,lead2,-0.2,0.21130434782608695,0.1591304347826087,0.2539130434782609,0.30695652173913046,0.5069565217391304,0.662608695652174,-0.057391304347826085,0.32956521739130434,-0.24521739130434783,0.1,0.01391304347826087
CMCC-SPSv3.5,lead1,0.023478260869565216,0.1782608695652174,0.12869565217391304,-0.06173913043478261,0.18608695652173912,0.528695652173913,0.5252173913043479,0.17217391304347826,-0.0817391304347826,-0.31478260869565217,0.09130434782608696,-0.49130434782608695
NCEP-CFSv2,lead3,-0.34608695652173915,0.0034782608695652175,-0.05565217391304348,0.2217391304347826,0.2843478260869565,0.3426086956521739,0.3591304347826087,0.20869565217391303,0.25043478260869567,-0.11304347826086956,0.42782608695652175,-0.08608695652173913
NCEP-CFSv2,lead2,0.46347826086956523,0.3869565217391304,0.0017391304347826088,0.18869565217391304,-0.029565217391304348,0.4573913043478261,0.5139130434782608,0.3191304347826087,0.4652173913043478,0.17217391304347826,-0.11304347826086956,-0.026956521739130435
NCEP-CFSv2,lead1,0.2582608695652174,0.1991304347826087,0.2539130434782609,-0.23043478260869565,-0.20695652173913043,0.5808695652173913,0.38869565217391305,0.3165217391304348,0.5017391304347826,0.13130434782608696,0.28608695652173916,0.4408695652173913
JMA-CPS3,lead3,0.24869565217391304,0.12260869565217392,0.14956521739130435,0.18956521739130436,-0.018260869565217393,0.5930434782608696,0.3660869565217391,0.16521739130434782,0.3426086956521739,0.5547826086956522,-0.1208695652173913,0.17304347826086958
JMA-CPS3,lead2,0.2,0.011304347826086957,0.09304347826086956,0.07652173913043478,0.508695652173913,0.2773913043478261,0.5626086956521739,-0.33217391304347826,-0.014782608695652174,-0.07478260869565218,0.13130434782608696,0.16434782608695653
JMA-CPS3,lead1,0.19130434782608696,-0.04608695652173913,0.02434782608695652,0.24695652173913044,0.2608695652173913,0.6252173913043478,0.49217391304347824,-0.5260869565217391,-0.2591304347826087,-0.04521739130434783,-0.009565217391304347,0.035652173913043476
ECCC-GEM5-NEMO,lead3,0.03826086956521739,0.43217391304347824,0.06782608695652174,0.18695652173913044,0.3139130434782609,0.668695652173913,0.5695652173913044,0.23043478260869565,0.23391304347826086,-0.03391304347826087,0.14782608695652175,-0.20695652173913043
ECCC-GEM5-NEMO,lead2,0.028695652173913042,-0.27217391304347827,0.025217391304347827,0.17217391304347826,0.06869565217391305,0.14782608695652175,0.5026086956521739,-0.17130434782608694,0.33652173913043476,-0.1356521739130435,-0.3130434782608696,-0.07043478260869565
ECCC-GEM5-NEMO,lead1,-0.050434782608695654,0.19391304347826088,-0.08347826086956522,0.44956521739130434,0.022608695652173914,0.5730434782608695,0.6026086956521739,-0.0052173913043478265,0.08260869565217391,-0.20869565217391303,-0.06869565217391305,-0.2026086956521739
