,,JFM,FMA,MAM,AMJ,MJJ,JJA,JAS,ASO,SON,OND,NDJ,DJF
DWD-GCFS2.1,lead1,-0.01666666666666683,-0.011249999999999982,-0.09041666666666748,-0.008124999999999938,-0.12416666666666676,0.1377083333333331,-0.015416666666666856,-0.002083333333333659,-0.018333333333333757,0.08562499999999951,0.02229166666666671,0.03874999999999973
CMCC-SPSv3.5,lead3,-0.013554687500000107,-0.10062500000000019,-0.04917968750000057,-0.04156249999999995,-0.06816406249999996,0.09683593749999975,-0.025390625000000222,-0.013671875000000666,-0.016367187500000435,0.02957031249999975,-0.0068750000000001865,0.055820312499999636
CMCC-SPSv3.5,lead2,-0.13765625000000004,-0.10308593750000061,0.03753906249999961,-0.06031249999999999,0.13996093749999983,0.1341015624999996,0.05007812499999986,0.11992187499999973,-0.027851562500000204,-0.05457031250000055,0.05289062499999986,0.026523437499999525
CMCC-SPSv3.5,lead1,-0.07695312500000018,-0.09628906250000036,-0.032070312500000364,-0.029492187500000044,-0.055039062500000346,0.053124999999999645,0.02628906249999996,-0.0012500000000004174,-0.08820312500000038,0.13539062499999976,-0.006992187500000524,0.07433593749999978
NCEP-CFSv2,lead3,-0.05957031249999978,-0.11881510416666718,-0.14957682291666696,0.016581632653061007,-0.23339843749999978,0.04140624999999987,0.02208227040816302,0.024739583333332815,-0.06608072916666674,0.1969401041666664,0.006184895833333259,-0.06901041666666718
NCEP-CFSv2,lead2,-0.13053385416666674,-0.1614583333333337,-0.12547831632653117,-0.07910156250000022,-0.10812500000000003,0.03308354591836715,0.13671874999999978,-0.06542968750000067,0.07486979166666663,0.07910156249999967,-0.03352864583333348,-0.0016276041666669627
NCEP-CFSv2,lead1,-0.03629557291666696,0.04862882653061196,-0.06640625000000044,-0.03265625000000005,-0.17044005102040827,0.034179687499999556,0.0013020833333331483,0.02604166666666652,0.08268229166666652,0.10611979166666641,-0.04264322916666674,-0.08561197916666718
JMA-CPS3,lead3,-0.06125000000000003,0.12249999999999983,-0.23562500000000042,-0.08375000000000021,0.11124999999999985,-0.10437499999999988,-0.18500000000000028,-0.12687500000000007,0.041874999999999774,-0.1212500000000003,-0.18874999999999997,0.019374999999999587
JMA-CPS3,lead2,-0.03312500000000007,-0.09875000000000034,-0.05375000000000041,-0.04812499999999997,0.22374999999999978,0.09062499999999996,0.02687499999999976,-0.11937500000000068,0.049374999999999725,-0.15312500000000062,0.18999999999999972,-0.010625000000000107
JMA-CPS3,lead1,-0.11750000000000016,-0.25437500000000024,0.006249999999999645,-0.08562500000000006,-0.1568750000000001,0.02687499999999976,-0.11187499999999995,-0.07437500000000008,-0.018124999999999947,0.2181249999999998,0.013749999999999707,0.03249999999999964
ECCC-GEM5-NEMO,lead3,-0.0050000000000003375,0.02874999999999961,-0.3050000000000004,-0.21687500000000015,-0.08187500000000014,-0.12687500000000007,-0.11187499999999995,-0.11562500000000053,-0.01625000000000032,-0.010625000000000329,-0.09875000000000012,-0.050000000000000266
ECCC-GEM5-NEMO,lead2,0.06624999999999992,0.009999999999999676,-0.1718750000000009,-0.0931249999999999,-0.27125000000000044,0.0343749999999996,-0.008750000000000036,0.013749999999999818,-0.11187500000000017,-0.021875000000000755,0.043749999999999845,0.049374999999999725
ECCC-GEM5-NEMO,lead1,-0.02187500000000031,-0.25437500000000024,-0.13625000000000043,-0.29937500000000017,-0.09875000000000012,-0.023749999999999938,-0.11937500000000001,-0.1531250000000004,0.0006249999999996536,-0.06312500000000054,0.06062499999999971,0.04374999999999962
