,,JFM,FMA,MAM,AMJ,MJJ,JJA,JAS,ASO,SON,OND,NDJ,DJF
CMCC-SPSv3.5,lead3,-0.016601562500000444,-0.12242187500000035,-0.03839843750000016,0.015624999999999778,0.01468749999999941,-0.04765625000000018,0.03273437499999976,-0.00113281250000008,-0.08808593750000004,0.025820312500000053,0.008945312499999858,-0.050585937499999956
CMCC-SPSv3.5,lead2,-0.07964843750000061,-0.1516015625,-0.072265625,0.13562499999999988,0.05007812499999975,0.01808593749999976,-0.04712890624999999,0.030507812499999787,0.016796874999999933,-0.04085937500000014,-0.17574218750000004,0.09941406249999996
CMCC-SPSv3.5,lead1,-0.009218750000000497,-0.12441406250000031,-0.06640625000000022,0.08265624999999999,0.10035156249999966,-0.10097656250000009,-0.052578125000000586,-0.04472656250000018,-0.0546875,-0.14761718749999986,-0.0012499999999999734,0.002031249999999707
NCEP-CFSv2,lead3,0.06022135416666641,-0.06445312500000044,-0.06933593750000022,0.020408163265306367,0.003906249999999667,-0.026093750000000027,-0.0735809948979591,-0.23111979166666674,-0.10970052083333326,-0.10351562500000022,-0.07291666666666696,0.08626302083333348
NCEP-CFSv2,lead2,-0.12304687500000044,0.01888020833333326,-0.029336734693877986,-0.06608072916666674,-0.054218750000000426,-0.0721460459183676,-0.0813802083333337,-0.06998697916666674,-0.01529947916666674,-0.09114583333333348,0.16341145833333315,0.04785156250000011
NCEP-CFSv2,lead1,0.06559244791666607,-0.020248724489795977,0.02018229166666663,-0.04156250000000039,-0.097975127551021,-0.09456380208333348,0.06380208333333315,-0.10807291666666696,-0.2509765625000002,-0.07128906250000022,0.07291666666666663,0.04736328125000011
JMA-CPS3,lead3,0.028749999999999498,-0.08187500000000014,0.006249999999999867,-0.08562500000000006,-0.08187500000000081,-0.1737500000000003,-0.18500000000000028,-0.042500000000000204,-0.02562500000000023,-0.13062500000000044,-0.12312500000000037,-0.02000000000000024
JMA-CPS3,lead2,-0.08937500000000087,-0.042500000000000204,-0.0743750000000003,-0.02187500000000031,0.1131249999999997,-0.1475000000000002,-0.16999999999999993,0.08874999999999977,-0.23187500000000005,-0.035000000000000586,-0.1418750000000002,0.008124999999999605
JMA-CPS3,lead1,-0.07250000000000045,-0.17375000000000007,0.13187499999999985,0.07750000000000012,-0.035000000000000586,-0.14562500000000012,0.004374999999999685,-0.3912500000000001,-0.05937500000000018,0.043749999999999734,-0.07062500000000016,0.004374999999999685
ECCC-GEM5-NEMO,lead3,-0.10625000000000062,-0.02000000000000024,-0.0031250000000000444,-0.014375000000000027,0.021249999999999547,-0.09312500000000035,-0.24875000000000025,-0.07062500000000016,0.06437499999999996,-0.14937500000000026,0.00437500000000024,-0.09499999999999997
ECCC-GEM5-NEMO,lead2,0.026874999999999427,-0.03125,0.09625000000000006,0.18250000000000022,-0.22062500000000074,-0.10812500000000003,-0.02937500000000015,-0.0050000000000003375,-0.2093750000000001,-0.10250000000000026,-0.10437499999999988,-0.0893750000000002
ECCC-GEM5-NEMO,lead1,-0.042500000000000204,-0.10062499999999996,0.04562500000000003,-0.1306250000000002,0.17874999999999974,-0.11000000000000032,-0.10812500000000047,-0.10062500000000041,-0.07624999999999993,-0.18687500000000035,-0.07250000000000023,-0.1700000000000006
